-4.8,11.4,4,59,305.1,103.6
-4.8,11.4,4,81.2,78.9,3.2
1.7,21.5,6.5,81.2,78.9,3.2
1.7,21.5,6.5,34.4,-413.5,-16.9
5.8,15.1,8.3,34.4,-413.5,-16.9
5.8,15.1,8.3,45.9,394.4,13
-7.8,4.8,5.1,45.9,394.4,13
-7.8,4.8,5.1,12.5,-224.6,127.7
19.8,10,8.8,12.5,-224.6,127.7
19.8,10,8.8,55.3,133.1,-9.6
-4.2,14.4,7.6,55.3,133.1,-9.6
-4.2,14.4,7.6,81.4,187.2,-33.6
-3.8,15.6,7.9,81.4,187.2,-33.6
-3.8,15.6,7.9,-182.9,-398.3,-12.8
6.6,13.1,7.2,-182.9,-398.3,-12.8
6.6,13.1,7.2,150.6,377.2,12.3
-13.8,6.6,9,150.6,377.2,12.3
-13.8,6.6,9,-1.4,-215.8,56.4
11.2,13.2,8.3,-1.4,-215.8,56.4
11.2,13.2,8.3,0.6,-63.4,-54.7
-2.9,16.4,8.2,0.6,-63.4,-54.7
-2.9,16.4,8.2,30.6,277.3,-50.3
-7.2,10.8,5.8,30.6,277.3,-50.3
-7.2,10.8,5.8,-102.4,-351.8,39.4
16.8,2,7.9,-102.4,-351.8,39.4
16.8,2,7.9,8.6,318.2,26.8
-12.9,6.7,7.5,8.6,318.2,26.8
-12.9,6.7,7.5,9.6,-69.7,-26
-0.3,20.1,8,9.6,-69.7,-26
-0.3,20.1,8,-78.1,-301.3,-29.3
1.7,14.1,8.1,-78.1,-301.3,-29.3
1.7,14.1,8.1,68.7,352.9,-29.3
-9.3,7.2,7.7,68.7,352.9,-29.3
-9.3,7.2,7.7,-40.1,-250.8,12.9
17.7,8.2,8.6,-40.1,-250.8,12.9
17.7,8.2,8.6,84.7,129.7,12.6
-4,15.7,8.7,84.7,129.7,12.6
-4,15.7,8.7,48.1,177.3,-25.6
-5.2,14.1,8.6,48.1,177.3,-25.6
-5.2,14.1,8.6,-126.7,-352.7,-14.2
5.6,7.4,9.1,-126.7,-352.7,-14.2
5.6,7.4,9.1,39.2,301.1,19.9
-14.4,5.4,8.2,39.2,301.1,19.9
-14.4,5.4,8.2,-36.7,-176.4,-26.1
12.1,10.1,7.4,-36.7,-176.4,-26.1
12.1,10.1,7.4,57.9,-49.8,-13.7
-4.1,15.7,6.3,57.9,-49.8,-13.7
-4.1,15.7,6.3,47.5,234.6,-54.2
-6.9,13.9,7.6,47.5,234.6,-54.2
-6.9,13.9,7.6,-156.6,-343.6,36
5.6,7.4,7.4,-156.6,-343.6,36
5.6,7.4,7.4,83.4,317.4,-2
-13.1,8,10,83.4,317.4,-2
-13.1,8,10,3.5,-84,-61.1
4.5,18.2,7.4,3.5,-84,-61.1
4.5,18.2,7.4,9.3,-164.3,-31.8
-1,16.1,10,9.3,-164.3,-31.8
-1,16.1,10,66.5,295.4,-59.4
-7.7,9.1,4.8,66.5,295.4,-59.4
-7.7,9.1,4.8,-140.4,-324.2,112.7
12.6,1.3,3.5,-140.4,-324.2,112.7
12.6,1.3,3.5,71.2,301.9,39.8
-8.9,8.3,7.3,71.2,301.9,39.8
-8.9,8.3,7.3,23.1,-44.9,-9.9
-0.4,19.4,8,23.1,-44.9,-9.9
-0.4,19.4,8,-123.3,-365.8,-79
4.7,13.3,8.6,-123.3,-365.8,-79
4.7,13.3,8.6,89.3,424.2,69.4
-7.8,6.1,7.7,89.3,424.2,69.4
-7.8,6.1,7.7,-11.6,-261.6,34.9
18.1,9.7,7.1,-11.6,-261.6,34.9
18.1,9.7,7.1,-2.7,157.6,3.2
